subjects	S	instruction	R	rt
5	right	accuracy	right	0.869598529843068
5	right	accuracy	right	0.846881452504588
5	right	accuracy	right	0.726514419677244
5	right	accuracy	right	1.043675480714
5	left	accuracy	left	0.504571819083408
5	right	accuracy	right	1.92843034702646
5	left	accuracy	left	0.624036807186517
5	left	speed	left	1.17228206262891
5	left	accuracy	left	0.679112656275169
5	left	speed	left	1.20921863409162
5	right	accuracy	left	2.64633977672854
5	right	accuracy	left	0.424818596798312
5	right	speed	right	0.437080725709572
5	right	speed	right	0.526984885198347
5	right	speed	right	0.374184508690894
5	left	accuracy	left	1.97456830230069
5	right	speed	right	0.695752497627163
5	left	accuracy	left	1.26220323710141
5	left	speed	left	1.74222425706396
5	left	speed	left	0.500925031997576
5	left	accuracy	left	0.519116411404382
5	right	speed	right	1.22523532494001
5	right	accuracy	right	1.06274423113181
5	left	accuracy	left	2.09870808673862
5	left	accuracy	left	0.909374659604373
5	right	accuracy	left	0.813240202358514
5	left	speed	right	1.97201241790926
5	left	speed	right	0.624605674822275
5	right	speed	left	0.567768277692971
5	right	accuracy	right	0.75404464057276
5	left	accuracy	right	0.909711853589761
5	right	speed	right	0.411063031145935
5	left	accuracy	right	0.692780953265169
5	left	accuracy	left	0.477480020383422
5	right	speed	left	0.439011855606066
5	left	speed	left	1.61095136535064
5	right	speed	right	3.49044767632152
5	right	accuracy	right	1.66804888896585
5	left	speed	left	0.668038412217677
5	right	speed	right	0.338243626280263
5	left	accuracy	left	0.948112664772823
5	right	speed	left	0.557269670694053
5	right	accuracy	right	1.08463243851122
5	right	speed	right	0.484675032926573
5	right	accuracy	right	0.865309665464132
5	right	speed	right	0.816109208828318
5	right	accuracy	left	1.22292144646365
5	left	speed	left	0.297178808567941
5	right	accuracy	right	1.49448014938917
5	left	speed	left	1.68123916221188
5	left	speed	left	0.868717675761803
5	right	speed	right	1.50990287092501
5	left	accuracy	left	2.64663412131905
5	left	speed	left	1.88381789649369
5	right	accuracy	left	1.30676107307823
5	right	accuracy	right	1.34746622406238
5	right	accuracy	left	0.571766100122185
5	left	speed	right	0.509536625790626
5	right	speed	left	0.426479499976334
5	right	accuracy	right	0.803360096724027
5	left	speed	left	1.19296622388152
5	left	accuracy	left	0.572220617242395
5	right	speed	right	0.466233408262495
5	right	speed	left	0.856377630138876
5	left	accuracy	left	0.654304243759464
5	right	accuracy	left	1.11945930365553
5	right	accuracy	right	2.66873143481403
5	right	speed	left	0.419442067259979
5	left	speed	right	0.400534569809243
5	left	speed	left	0.854270457523604
5	left	accuracy	left	1.72707455054688
5	left	speed	left	0.3596306828187
5	left	accuracy	left	1.69271721290912
5	right	speed	right	0.642911261554403
5	right	accuracy	right	0.943650782081263
5	left	accuracy	right	0.515473048829133
5	right	accuracy	right	1.04280929778019
5	left	accuracy	right	0.870243264504536
5	right	speed	left	0.709248579747229
5	left	speed	right	2.02754844209882
5	right	speed	right	0.478316793811006
5	left	speed	left	0.595525621662877
5	left	accuracy	left	0.557742053817463
5	right	accuracy	right	0.897704433596135
5	right	speed	left	0.777330830929432
5	left	accuracy	left	0.990165880732339
5	right	accuracy	left	0.505850996811953
5	left	speed	right	0.383665420864334
5	right	accuracy	right	0.761122981617086
5	left	speed	right	1.32623055901538
5	right	accuracy	right	0.527181006635151
5	left	speed	left	0.797508785951102
5	right	speed	left	0.898135864963632
5	left	speed	left	0.392942847150128
5	right	speed	left	1.05216684569387
5	right	accuracy	right	0.891724406792875
5	left	speed	left	0.424053109680142
6	right	speed	right	0.526084569201808
6	left	accuracy	left	0.632778242885993
6	left	speed	right	0.6891114886676
6	right	speed	right	0.630643131165039
6	right	speed	left	0.954359199514314
6	left	speed	left	0.814159599610107
6	right	speed	right	0.464020662661531
6	right	accuracy	right	1.52956494477753
6	right	accuracy	right	1.57706506906731
6	right	accuracy	right	0.881956605520655
6	right	accuracy	right	0.801752604434745
6	left	accuracy	right	1.51874521360675
6	right	speed	left	0.74047407542625
6	right	speed	right	0.586035965017259
6	right	speed	right	0.919445670109654
6	left	accuracy	left	0.838311302092765
6	right	accuracy	right	0.734071235378332
6	right	speed	left	0.774942584527603
6	left	accuracy	left	1.61216444734097
6	right	speed	left	0.999718039288596
6	left	speed	left	1.72784777173901
6	right	speed	left	0.398875485143352
6	right	accuracy	left	0.712155720596553
6	left	speed	left	0.623304046053387
6	left	accuracy	right	0.411897320408461
6	right	speed	left	0.542415860547708
6	left	accuracy	left	1.76737297462451
6	left	accuracy	left	3.17300731714011
6	left	speed	right	0.63495513266308
6	left	speed	right	0.542831934233405
6	left	speed	left	0.518025583351527
6	left	speed	right	0.57911281779985
6	right	speed	right	0.928373962653898
6	right	accuracy	right	1.24549046228857
6	right	speed	right	0.386295005134918
6	right	speed	left	2.01150226549266
6	right	speed	right	0.651140947706491
6	left	accuracy	left	0.539836348255069
6	right	speed	right	0.519817939456889
6	left	accuracy	right	0.648665716392739
6	left	accuracy	right	0.912751266722487
6	left	speed	left	0.702822705920198
6	right	accuracy	left	0.628036493917724
6	right	accuracy	right	1.74591577690707
6	left	speed	left	0.741334485392903
6	left	speed	left	0.586169631145081
6	right	accuracy	right	0.581000473613608
6	left	accuracy	left	0.762440707311504
6	left	accuracy	left	1.18253447064312
6	left	speed	left	0.765284533798253
6	right	accuracy	right	2.61813337418158
6	right	speed	right	0.87604990719965
6	left	speed	left	1.54439887198908
6	right	accuracy	left	0.495405505346417
6	left	speed	right	1.14289565633964
6	left	accuracy	left	0.497792809796239
6	right	speed	right	0.495120341657622
6	left	speed	left	0.8183955800138
6	right	accuracy	right	0.776451326761163
6	left	accuracy	left	0.481611336638416
6	left	accuracy	left	0.578886909482138
6	left	accuracy	right	0.46331873089827
6	left	speed	left	0.620003743910275
6	right	speed	left	1.04625961178009
6	right	accuracy	right	1.37300262356227
6	left	speed	left	1.07765804452334
6	left	speed	left	0.52511512982334
6	right	speed	right	0.514689419844351
6	left	accuracy	left	0.493512842862547
6	left	accuracy	left	0.736891709389603
6	left	speed	right	0.933635265339814
6	left	speed	left	0.866276184556024
6	left	accuracy	left	1.19690505402554
6	right	accuracy	left	0.500600094438889
6	right	speed	right	0.46632968976279
6	left	speed	left	0.847779479633603
6	left	speed	right	0.736998626220908
6	right	speed	left	0.881995155833316
6	left	accuracy	right	2.24394544840293
6	left	accuracy	left	0.71307470186319
6	right	accuracy	right	0.540640403062565
6	right	speed	right	0.614886427493591
6	right	speed	left	0.662013778823949
6	right	speed	left	0.730740903020199
6	left	accuracy	right	0.812678701372423
6	right	accuracy	right	0.719558965761194
6	left	speed	right	0.705791628915026
6	right	speed	left	0.612438965060984
6	left	speed	right	0.565267942053154
6	left	speed	left	0.66400153514241
6	right	accuracy	right	0.950810379365594
6	right	accuracy	right	0.451208312319685
6	left	accuracy	left	1.98453661679395
6	left	speed	left	0.61393421397236
6	left	speed	right	0.649410086294239
6	left	accuracy	right	0.927957893063594
6	right	accuracy	right	0.475754442107398
6	left	speed	left	0.62120978539435
6	right	accuracy	right	1.74042146271706
6	left	accuracy	left	0.775435562316424
6	left	accuracy	right	1.8300679852208
6	right	accuracy	right	0.771932301958265
6	left	speed	left	0.518166448907251
6	right	speed	left	0.644820384501868
6	left	speed	left	1.14765411921393
6	right	speed	left	0.76922296473399
6	right	accuracy	left	0.492430443530499
6	right	speed	right	1.00278768931212
6	left	accuracy	right	1.41278236069374
6	right	speed	right	0.415436968037564
6	right	accuracy	right	0.930400880598723
6	left	accuracy	left	0.911220986071157
6	left	speed	left	0.452377315283507
6	right	accuracy	right	0.600964729256212
6	left	accuracy	right	1.15835454109564
6	right	speed	right	2.59414915548058
6	left	accuracy	left	1.00245079078469
6	right	accuracy	right	1.32734669863937
6	left	accuracy	left	0.862146892438598
6	left	accuracy	right	0.906563534255829
6	right	accuracy	right	1.04744145835455
6	right	accuracy	left	0.456039728761251
6	left	speed	left	0.642306149384915
6	left	speed	left	0.701669624003341
6	left	speed	left	1.57801323656644
6	right	accuracy	right	0.914385735578098
6	left	speed	left	1.18229830515881
6	left	accuracy	left	0.611966533773035
6	left	accuracy	left	0.480769186610963
6	right	accuracy	right	2.51766378147578
6	left	accuracy	left	0.647435192993828
6	right	speed	left	0.689858230477099
6	left	speed	left	1.39060711167833
6	left	accuracy	left	0.545887328102459
6	left	speed	left	0.556136582367988
6	left	speed	left	1.08835459561733
6	right	accuracy	left	0.434931285659767
6	left	speed	left	1.12561055694157
6	right	speed	right	1.2821068652872
6	right	speed	right	0.914732667920878
6	left	accuracy	left	0.944134273070216
6	left	accuracy	left	0.856490271554596
6	left	accuracy	right	0.6045619160433
6	right	accuracy	right	2.18152673973264
6	right	speed	right	0.89469647713308
6	left	accuracy	left	1.01468983567038
6	right	speed	right	0.40304250135281
6	right	speed	left	0.623387871155013
6	right	speed	left	1.48311597171559
6	right	accuracy	right	1.28230143480713
6	left	speed	left	0.478843027947227
6	left	speed	right	1.51798791077693
6	left	speed	left	0.88387908255624
6	right	accuracy	right	0.705295080038313
6	left	speed	left	0.666483391081282
6	right	speed	left	0.962477835592893
6	left	accuracy	left	1.34675418125586
6	right	speed	right	2.07264262978894
6	right	accuracy	right	0.881365557543923
6	right	accuracy	right	2.16441236774791
6	left	accuracy	right	0.72820070461895
6	left	speed	right	0.499214621380394
6	left	speed	left	1.00110488788061
6	left	accuracy	right	1.08228970148214
6	left	accuracy	right	0.627207617008386
6	right	speed	left	0.97455848016252
6	left	speed	left	0.790576325382894
6	left	speed	left	0.432241730574486
6	left	accuracy	left	0.818581455004382
6	right	accuracy	right	1.57626057772747
6	right	accuracy	left	0.598875286581841
6	right	speed	left	0.563503950878508
6	right	accuracy	left	0.517091770320766
6	right	accuracy	right	0.876009428078642
6	left	speed	left	1.45326798802973
6	left	speed	left	1.11138140392798
6	left	accuracy	left	1.15190343891526
6	right	accuracy	right	0.453756526086667
6	left	accuracy	left	0.560070253067157
6	right	speed	right	0.554843298540752
6	right	accuracy	left	0.812854772484579
6	right	speed	right	0.418360769604584
6	right	speed	right	0.570665294721364
6	right	speed	right	0.485577680148407
6	left	accuracy	left	0.631172765440876
6	left	accuracy	left	1.55511194016777
6	right	speed	right	0.577114874010157
6	right	accuracy	right	0.488028726221419
6	left	accuracy	right	0.961358762815654
6	right	speed	right	0.69079810594452
6	left	speed	left	0.772207218916181
6	right	accuracy	right	0.614055401728159
6	right	accuracy	right	0.901613639900602
6	right	accuracy	right	0.848841458103557
6	right	accuracy	left	0.479215483545919
6	left	accuracy	left	2.33997183649936
6	right	speed	left	0.575093747772408
6	right	accuracy	right	1.46244333778709
6	right	speed	right	0.951365126561786
6	right	accuracy	right	0.708002779701365
6	right	accuracy	left	0.660465744852892
6	right	speed	left	0.935445031866476
6	left	speed	left	1.54599998206087
6	right	accuracy	left	0.515426864528306
6	left	speed	right	0.600681460346648
6	right	speed	left	0.81496374342487
6	left	speed	left	1.99841742238048
6	left	accuracy	left	0.495464041920846
6	right	speed	left	0.728430437290245
6	left	accuracy	right	0.654103402894704
6	right	accuracy	right	0.411735036156021
6	left	speed	left	1.2711513240965
6	right	speed	right	0.541129073448086
6	right	speed	right	0.642608932814347
6	left	accuracy	left	1.19270832544097
6	left	speed	left	0.98517656742381
6	right	accuracy	left	1.84224717817699
6	right	speed	right	1.26765128794207
6	left	accuracy	right	1.35508041020453
6	right	accuracy	right	0.813229078309369
6	right	accuracy	right	0.757291646470751
6	left	speed	right	0.460757930343734
6	right	accuracy	right	0.516049592152885
6	left	speed	right	1.146116679669
6	left	speed	left	0.523112134959999
6	right	accuracy	right	0.681149343767311
6	right	speed	right	1.25765575456152
6	left	accuracy	right	0.787110155931988
6	right	speed	left	0.989738358198135
6	left	accuracy	left	1.17796799477801
6	left	accuracy	left	0.806986713000699
6	left	accuracy	left	1.25359976061439
6	left	accuracy	left	0.424665375782478
6	left	accuracy	right	0.8063047320055
6	left	speed	right	0.455563132181793
6	left	speed	left	1.00285698330972
6	right	accuracy	right	0.856502389787158
6	right	accuracy	right	1.47930983292374
6	right	accuracy	right	0.961819395549138
6	left	speed	left	0.743570924121632
6	left	speed	right	1.00542093469156
6	right	accuracy	right	0.446933580248527
6	right	speed	left	0.501599030043003
6	right	speed	right	0.445734291921497
6	left	speed	left	0.52181929120068
6	right	accuracy	right	0.783053412651617
6	left	accuracy	left	1.44611234619397
6	right	speed	right	0.619912169239156
6	right	speed	right	0.73826159452336
6	left	accuracy	right	0.579590200163595
6	right	accuracy	right	0.680334478570405
6	right	speed	left	1.01874241440617
6	left	speed	left	0.853495491371429
6	left	accuracy	left	0.603422976843689
6	left	speed	right	0.522656951811293
6	left	accuracy	left	0.627312978382927
6	right	accuracy	right	1.8657262049984
6	left	accuracy	left	1.99235068631513
6	right	speed	left	1.08862388548373
6	left	speed	left	0.941369423105114
6	right	speed	right	0.669111873885264
6	left	accuracy	left	1.2271912782739
6	right	accuracy	right	1.7666371912308
6	right	accuracy	right	1.78585347576173
6	left	speed	left	1.36276628042549
6	right	accuracy	right	0.395133581463054
6	left	speed	left	0.819987759963371
6	left	speed	left	0.550529107302005
6	left	accuracy	right	1.08601226899597
6	left	speed	left	0.380466608682574
6	left	accuracy	left	0.738897235084315
6	left	speed	left	1.81103655557098
6	right	accuracy	right	0.570372285703348
6	left	speed	left	0.701201871126359
6	right	speed	right	0.621529428687815
6	left	speed	left	0.436256692528319
6	right	speed	right	0.780200956491412
6	left	accuracy	right	0.83220900182195
6	left	speed	left	0.590973302155934
6	right	accuracy	right	1.40095597467082
6	left	accuracy	right	1.33301585836434
6	right	accuracy	left	0.411616357985218
6	left	accuracy	right	0.639209668068676
6	left	accuracy	right	0.431572700682738
6	right	accuracy	left	1.05928450897018
6	right	accuracy	right	1.39256058449127
6	right	speed	left	0.83344321688555
6	left	speed	right	0.623383143563693
6	right	accuracy	left	0.527525150827092
6	right	speed	right	1.02495733952476
6	left	accuracy	right	0.859864305301344
6	left	speed	left	0.715776093156709
6	right	accuracy	right	0.710177868519856
6	right	speed	left	0.722779567013904
6	left	accuracy	left	1.18733210771251
6	left	speed	left	0.502417998310742
6	right	accuracy	right	1.32613609501977
6	right	speed	right	1.04732305980946
6	right	speed	right	1.55024155576121
6	right	accuracy	right	0.444014536298295
6	right	speed	left	1.1808171229314
6	right	accuracy	right	1.22040090723203
6	right	speed	right	0.444812302103084
6	left	speed	left	0.742193520333225
6	left	speed	left	1.01905621582981
6	left	speed	left	0.738558988800261
6	right	accuracy	right	0.730885633302056
6	left	accuracy	left	1.34714367184059
